,Título da Notícia,Tema,URL
567,"
Caso de 33 homens e menina de 16 anos não foi estupro coletivo #boato
",brasil,www.boatos.org/brasil/menina-de-16-anos-estupro-coletivo-boato.html
568,"
Fugitivo do Amazonas é esquartejador de mulheres #boato
",brasil,www.boatos.org/brasil/homem-esquartejar-mulheres-amazonas.html
569,"
450 homens se casam com crianças em Gaza #boato
",mundo,www.boatos.org/mundo/450-homens-casam-com-criancas-gaza.html
570,"
Show de Daniela Mercury é cancelado por falta de público #boato
",entretenimento,www.boatos.org/entretenimento/show-de-daniela-mercury-e-cancelado.html
571,"
STF envia inquérito de Lula para Sérgio Moro #boato
",politica,www.boatos.org/politica/stf-envia-inquerito-de-lula-moro.html
572,"
Temer tem 94% de rejeição, segundo Datafolha #boato
",politica,www.boatos.org/politica/temer-tem-94-de-rejeicao-datafolha.html
573,"
Capa do Charlie Hebdo chama artistas brasileiros de babacas #boato
",entretenimento,www.boatos.org/entretenimento/charlie-hebdo-artistas-brasileiros.html
574,"
Novo hacker no Facebook posta frases ofensivas #boato
",tecnologia,www.boatos.org/tecnologia/hacker-no-facebook-posta-frases.html
575,"
Obama diz que não reconhece governo Temer #boato
",politica,www.boatos.org/politica/obama-diz-que-nao-reconhece-temer.html
576,"
Se você trabalhou de 2003 a 2011 pode receber até 18 mil #boato
",brasil,www.boatos.org/brasil/voce-trabalhou-2003-2011-receber-18-mil.html
577,"
Lula está muito ruim, foi para o hospital e caso é grave #boato
",politica,www.boatos.org/politica/lula-esta-muito-ruim-foi-para-hospital.html
578,"
Mulher está abandonada no Hospital Souza Aguiar #boato
",brasil,www.boatos.org/brasil/idosa-sem-memoria-no-hospital-souza.html
579,"
Docinho: nova droga está chegando às escolas #boato
",brasil,www.boatos.org/brasil/docinho-nova-droga-esta-chegando.html
580,"
Foto mostra navio lotado de europeus fugindo para África #boato
",mundo,www.boatos.org/mundo/navio-europeus-fugindo-africa-boato.html
581,"
Lei de Reforma do Congresso de 2013 é uma PEC #boato
",politica,www.boatos.org/politica/lei-reforma-congresso-pec-boato.html
582,"
Gilberto Gil será preso por usar Lei Rouanet em casamento #boato
",entretenimento,www.boatos.org/entretenimento/gilberto-gil-sera-preso-rouanet.html
583,"
Casamento de Preta Gil foi pago com a Lei Rouanet #boato
",entretenimento,www.boatos.org/entretenimento/casamento-de-preta-gil-rouanet.html
584,"
A cada 823 anos um mês tem 5 sextas, 5 sábados e 5 domingos #boato
",brasil,www.boatos.org/brasil/cinco-sextas-sabados-domingos-boato.html
585,"
7 boatos sobre o Facebook que sempre circulam na web (e vocês vivem caindo)
",tecnologia,www.boatos.org/tecnologia/7-boatos-facebook-que-sempre-circulam.html
586,"
Dilma tem conta na Suíça de R$ 700 milhões #boato
",politica,www.boatos.org/politica/dilma-tem-conta-na-suica.html
587,"
A partir de junho de 2016, não dou permissão ao Facebook… #boato
",tecnologia,www.boatos.org/tecnologia/nao-dou-permissao-ao-facebook.html
588,"
Eduardo Paes zomba de queda de ciclovia em áudio #boato
",politica,www.boatos.org/politica/eduardo-paes-ciclovia-audio.html
589,"
Sem terra espancam jovem no norte do país #boato
",brasil,www.boatos.org/brasil/sem-terra-espancam-jovem-no-norte-boato.html
590,"
Marido de Marieta Severo ganha salário de R$ 91 mil na EBC #boato
",entretenimento,www.boatos.org/entretenimento/marido-de-marieta-severo-ebc.html
591,"
Lula ameaça juiz Sérgio Moro de morte #boato
",politica,www.boatos.org/politica/lula-ameaca-sergio-moro-boato.html
592,"
Menino está perdido no Posto Alvorada, em Guarulhos #boato
",brasil,www.boatos.org/brasil/menino-perdido-posto-em-guarulhos.html
593,"
Foto mostra onça Juma depois de ser morta por Exército #boato
",brasil,www.boatos.org/brasil/foto-mostra-onca-juma-morta.html
594,"
COI convoca Dilma para a abertura das Olimpíadas e rejeita Temer #boato
",politica,www.boatos.org/politica/coi-convoca-dilma-rejeita-temer.html
595,"
Papa Francisco segura bandeira gay em foto #boato
",religiao,www.boatos.org/religiao/foto-papa-francisco-bandeira-gay-boato.html
596,"
Feijão está caro por causa de doação para Cuba #boato
",politica,www.boatos.org/politica/feijao-esta-caro-por-doacao.html
597,"
Na China, 1ª vez do homem tem que ser na frente da família #boato
",mundo,www.boatos.org/mundo/china-primeira-vez-homem-familia.html
598,"
Cão mata estuprador e pode ser sacrificado #boato
",brasil,www.boatos.org/brasil/cao-mata-estuprador-pode-ser-sacrificado.html
599,"
Padre Fábio de Melo vai se casar e virar pastor da Metodista #boato
",religiao,www.boatos.org/religiao/fabio-de-melo-vai-se-casar-e-vira-pastor.html
600,"
Chefe da delegação alemã leva choque em tomada de três pinos #boato
",esporte,www.boatos.org/esporte/chefe-delegacao-alema-choque.html
601,"
WhatsApp libera conversas de vídeo pela webcam #boato
",tecnologia,www.boatos.org/tecnologia/whatsapp-conversas-video-celular.html
602,"
O mundo acaba hoje e Jesus vai voltar para salvar apenas cristãos #boato
",religiao,www.boatos.org/religiao/o-mundo-acaba-hoje.html
603,"
Radar aplica multa automática para farol apagado #boato
",brasil,www.boatos.org/brasil/radar-multa-automatica-farol-apagado.html
604,"
Não desligue o celular! Golpe do falso sequestro #boato
",brasil,www.boatos.org/brasil/desligue-celular-golpe-falso-sequestro.html
605,"
Atentado terrorista vai acontecer em Belo Horizonte nas Olimpíadas #boato
",esporte,www.boatos.org/esporte/atentado-belo-horizonte-olimpiadas.html
606,"
Youtuber Marina Joyce foi sequestrada e está em perigo #boato
",mundo,www.boatos.org/mundo/marina-joyce-sequestrada-perigo.html
607,"
Cestas básicas gratuitas são distribuídas em São Paulo #boato
",brasil,www.boatos.org/brasil/cestas-basicas-gratuitas-sao-paulo.html
608,"
EUA chama Vila Olímpica de lixo e vai para Hotel Hilton #boato
",esporte,www.boatos.org/esporte/eua-vila-olimpica-lixo-hotel-hilton.html
609,"
Livro do MEC diz que 11 de setembro foi culpa da extrema direita #boato
",politica,www.boatos.org/politica/livro-mec-culpa-extrema-direita.html
610,"
Pokémon Go foi criado para CIA espionar as pessoas #boato
",tecnologia,www.boatos.org/tecnologia/pokemon-go-cia-espionar.html
611,"
Temer vai acabar com o abono salarial do PIS/Pasep #boato
",politica,www.boatos.org/politica/temer-acabar-pis-pasep-boato.html
612,"
WhatsApp será bloqueado amanhã às 14h e só volta em agosto #boato
",tecnologia,www.boatos.org/tecnologia/whatsapp-bloqueado-amanha-volta-agosto.html
613,"
Lula foi levado à sede da PF nesta madrugada e imprensa se cala #boato
",politica,www.boatos.org/politica/lula-levado-sede-pf-madrugada.html
614,"
Roberto Carlos se diz confiante na volta de Dilma #boato
",politica,www.boatos.org/politica/roberto-carlos-confiante-volta-de-dilma.html
615,"
Presidente do Flamengo é flagrado no banheiro com outro homem #boato
",esporte,www.boatos.org/esporte/presidente-flamengo-flagrado-banheiro.html
616,"
Troca de antigo RG por identidade com chip começa dia 17 #boato
",brasil,www.boatos.org/brasil/troca-rg-por-identidade-chip-boato.html
617,"
Nitrato de prata matou arraias na Baía da Guanabara #boato
",brasil,www.boatos.org/brasil/nitrato-de-prata-baia-da-guanabara.html
618,"
Carne de cachorro é encontrada em restaurante do McDonalds #boato
",saude,www.boatos.org/saude/carne-de-cachorro-mcdonalds.html
619,"
Orquestra sinfônica da Holanda deixa maestro muçulmano no palco #boato
",religiao,www.boatos.org/religiao/orquestra-holanda-maestro-muculmano.html
620,"
Do impeachment ao casal 20: 7 boatos da internet que viraram verdade
",brasil,www.boatos.org/brasil/boatos-da-internet-que-viraram-verdade.html
621,"
Se o número (11) 3770-4110 ligar para você, desligue o celular #boato
",tecnologia,www.boatos.org/tecnologia/numero-11-3770-4110-ligar-desligue.html
622,"
Senador é flagrado com cocaína em sessão do impeachment #boato
",politica,www.boatos.org/politica/senador-e-flagrado-com-cocaina.html
623,"
75% dos frangos têm uma substância cancerígena, o arsênico #boato
",saude,www.boatos.org/saude/frangos-tem-substancia-cancerigena.html
624,"
Fátima Bernardes está com câncer e se afasta de programa #boato
",entretenimento,www.boatos.org/entretenimento/fatima-bernardes-esta-com-cancer.html
625,"
Robert Mugabe manda prender atletas do Zimbábue após Olimpíadas #boato
",esporte,www.boatos.org/esporte/mugabe-manda-prender-atletas-zimbabue.html
626,"
Jaden Smith, filho de Will Smith, é gay e beijou garoto #boato
",entretenimento,www.boatos.org/entretenimento/jaden-smith-filho-de-will-smith-e-gay.html
627,"
Flávio Bolsonaro foi envenenado durante debate eleitoral no Rio #boato
",politica,www.boatos.org/politica/flavio-bolsonaro-foi-envenenado.html
628,"
Achocolatado Toddynho contaminado está matando crianças envenenadas #boato
",saude,www.boatos.org/saude/achocolatado-toddynho-contaminado.html
629,"
Fotos em preto e branco no Facebook ajudam na luta contra o câncer?
",opiniao,www.boatos.org/opiniao/fotos-preto-branco-facebook-cancer.html
630,"
WhatsApp completa três anos e dá créditos grátis para celular #boato
",tecnologia,www.boatos.org/tecnologia/whatsapp-da-creditos-gratis-celular.html
631,"
Red Bull é feito com esperma de touro, a taurina #boato
",saude,www.boatos.org/saude/red-bull-feito-esperma-de-touro.html
632,"
Carla Bruni fala sobre mulheres de 35 anos em entrevista para Veja #boato
",entretenimento,www.boatos.org/entretenimento/carla-bruni-mulheres-35-anos-veja.html
633,"
CNH é cancelada 30 dias após vencimento #boato
",brasil,www.boatos.org/brasil/cnh-cancelado-30-dias-vencimento.html
634,"
Quem trabalhou entre 1980 e 2016 tem direito a cinco salários mínimos #boato
",brasil,www.boatos.org/brasil/quem-trabalhou-1980-e-2016-salarios.html
635,"
PF conclui que Lula não é dono de triplex no Guarujá #boato
",politica,www.boatos.org/politica/pf-lula-triplex-guaruja.html
636,"
Hóstia sangra, flutua e mostra rosto de Jesus em missa no MT #boato
",religiao,www.boatos.org/religiao/hostia-sangra-flutua-mt.html
637,"
Homem ameaça matar 30 crianças em cidades do Brasil #boato
",brasil,www.boatos.org/brasil/homem-ameaca-matar-30-criancas.html
638,"
Governo Temer vai suspender bolsa a atletas após as Olimpíadas #boato
",esporte,www.boatos.org/esporte/temer-suspende-bolsas-atletas.html
639,"
7 boatos sobre os Jogos Olímpicos do Rio de Janeiro
",esporte,www.boatos.org/esporte/boatos-jogos-olimpicos-rio.html
640,"
Vídeo “Dança do Marcelo Careca” é um vírus muito perigoso #boato
",tecnologia,www.boatos.org/tecnologia/video-danca-marcelo-careca-virus.html
641,"
Gleisi Hoffmann disse “vou esmagar Sérgio Moro” #boato
",politica,www.boatos.org/politica/gleisi-hoffmann-esmagar-moro.html
642,"
Tim, Claro e Oi fazem aniversário e dão R$ 900 de créditos grátis #boato
",tecnologia,www.boatos.org/tecnologia/tim-claro-oi-creditos-gratis.html
643,"
Paracetamol P/500 contém vírus machupo, que é mortal #boato
",saude,www.boatos.org/saude/paracetamol-p500-contem-virus-machupo.html
644,"
William Bonner e Grazi Massafera assumem namoro #boato
",entretenimento,www.boatos.org/entretenimento/william-bonner-grazi-massafera-namoro.html
645,"
MEC diz que é preciso acabar com regalias de professores #boato
",politica,www.boatos.org/politica/mec-acabar-regalias-professores.html
646,"
Anna Laura, 10 anos, está desaparecida desde hoje de manhã #boato
",brasil,www.boatos.org/brasil/anna-laura-esta-desaparecida.html
647,"
Igreja vai exigir certificado de virgindade para mulheres se casarem #boato
",religiao,www.boatos.org/religiao/igreja-certificado-virgindade-casarem.html
648,"
Palocci comprou Lotus de Senna e colocou carro em apartamento #boato
",politica,www.boatos.org/politica/palocci-lotus-senna-apartamento.html
649,"
Dilma aparece com faixa presidencial em comício de Jandira #boato
",politica,www.boatos.org/politica/dilma-aparece-faixa-presidencial.html
650,"
Celso Russomanno fraudou urnas e alterou resultado das eleições #boato
",politica,www.boatos.org/politica/russomanno-fraudou-urnas-eleicoes.html
651,"
Patrícia, filha do sargento da Marinha, está desaparecida #boato
",brasil,www.boatos.org/brasil/patricia-sargento-marinha-desaparecida.html
652,"
Aluno agrediu professora com uma tesoura em São Paulo #boato
",brasil,www.boatos.org/brasil/aluno-agrediu-professora-tesoura.html
653,"
Lula matou o primeiro marido de Marisa Letícia #boato
",brasil,www.boatos.org/brasil/lula-matou-marido-marisa-leticia.html
654,"
Padre Marcelo Rossi morreu; luto para os católicos #boato
",religiao,www.boatos.org/religiao/padre-marcelo-rossi-morreu.html
655,"
Aidéticos estão passando vírus HIV em medição de glicose #boato
",saude,www.boatos.org/saude/aideticos-passando-hiv-medicao-glicose.html
656,"
Comitê Olímpico está doando cadeiras de rodas das Paralimpíadas #boato
",esporte,www.boatos.org/esporte/comite-olimpico-cadeiras-de-rodas.html
657,"
Camila Pitanga empurrou Domingos Montagner na água para ajudar Lula e o PT #boato
",politica,www.boatos.org/politica/camila-empurrou-domingos-lula-pt.html
658,"
Domingos Montagner foi sacrificado em ritual de magia negra #boato
",religiao,www.boatos.org/religiao/domingos-montagner-ritual-magia-negra.html
659,"
Carta de despedida de Domingos Montagner é encontrada em livro #boato
",entretenimento,www.boatos.org/entretenimento/carta-despedida-montagner-encontrada.html
660,"
Papa Francisco virá ao Brasil em 2017 para conhecer congregação #boato
",religiao,www.boatos.org/religiao/papa-francisco-brasil-2017-congregacao.html
661,"
Porta do inferno aparece na China e anuncia fim dos tempos #boato
",religiao,www.boatos.org/religiao/porta-inferno-aparece-na-china-boato.html
662,"
Greve geral no Brasil vai acontecer no dia 3 de novembro #boato
",brasil,www.boatos.org/brasil/greve-geral-brasil-3-novembro.html
663,"
Shopping RioMar, em Recife, vai cair em 25 de dezembro #boato
",brasil,www.boatos.org/brasil/shopping-riomar-recife-vai-cair.html
664,"
7 histórias falsas de “milagres” que aparecem na internet
",religiao,www.boatos.org/religiao/historias-falsas-milagres-internet.html
665,"
Professora de 79 anos cria PEC e envia proposta para o governo #boato
",politica,www.boatos.org/politica/professora-cria-pec-governo.html
666,"
Lei Seca será revogada! É o fim do bafômetro #boato
",brasil,www.boatos.org/brasil/lei-seca-revogada.html
667,"
Universidades públicas serão extintas por todo o país #boato
",politica,www.boatos.org/politica/universidades-publicas-extintas-pais.html
668,"
Som de trombetas no céu de Jerusalém anuncia volta de Jesus #boato
",religiao,www.boatos.org/religiao/som-trombetas-jerusalem-jesus.html
669,"
Inseto causa transtornos com fungos que se espalham pelo corpo #boato
",saude,www.boatos.org/saude/inseto-com-fungos-que-corpo.html
670,"
Sorteio de iPhone no Facebook para quem curtir, compartilhar e comentar #boato
",tecnologia,www.boatos.org/tecnologia/sorteio-iphone-facebook-compartilhar.html
671,"
Mulher morre queimada após inseticida explodir perto do fogão #boato
",saude,www.boatos.org/saude/mulher-morre-inseticida-explodir.html
672,"
Imagem de Virgem Maria é encontrada no Oceano Índico. Milagre! #boato
",religiao,www.boatos.org/religiao/virgem-maria-oceano-indico.html
673,"
Macacos estão transmitindo vírus mortal; doença é pandemia #boato
",saude,www.boatos.org/saude/macacos-virus-mortal-pandemia.html
674,"
Gilberto Gil morreu de insuficiência renal em São Paulo #boato
",entretenimento,www.boatos.org/entretenimento/gilberto-gil-morreu-insuficiencia-renal.html
675,"
Silas Malafaia alerta na TV que Temer vai implantar chip da besta #boato
",brasil,www.boatos.org/brasil/silas-malafaia-temer-chip.html
676,"
Assaltantes são estuprados por homem gay durante 5 dias #boato
",mundo,www.boatos.org/mundo/assaltantes-estuprados-homem-gay.html
677,"
Sérgio Moro escreveu texto “quando se tem oportunidade de furtar” #boato
",brasil,www.boatos.org/brasil/sergio-moro-texto-oportunidade-furtar.html
678,"
Para ler e não cair: 7 promoções falsas que circulam na internet
",brasil,www.boatos.org/brasil/promocoes-falsas-na-internet.html
679,"
Jean Wyllys pede prisão de professora cristã que recusou kit gay #boato
",politica,www.boatos.org/politica/jean-wyllys-prisao-professora.html
680,"
Nasa confirma Bíblia: Terra terá 6 dias de escuridão #boato
",ciencia,www.boatos.org/ciencia/nasa-biblia-terra-escuridao-dezembro.html
681,"
Torre Eiffel fica verde em homenagem à Chapecoense #boato
",esporte,www.boatos.org/esporte/torre-eiffel-verde-chapecoense.html
682,"
Danilo, goleiro da Chapecoense, falou “se aquela bola tivesse entrado” #boato
",esporte,www.boatos.org/esporte/danilo-se-aquela-bola-tivesse-entrado.html
683,"
PSG vai doar 40 milhões de euros para a Chapecoense #boato
",esporte,www.boatos.org/esporte/psg-vai-doar-40-milhoes-chapecoense.html
684,"
Atlético Nacional declarou Chapecoense como campeã da Sul-Americana
",esporte,www.boatos.org/esporte/chapecoense-como-campea-da-sul-americana.html
685,"
Meteoro vai se chocar contra a Terra em 2019 #boato
",ciencia,www.boatos.org/ciencia/meteoro-vai-se-chocar-contra-terra.html
686,"
Garoto perde os dedos ao atender celular carregando #boato
",tecnologia,www.boatos.org/tecnologia/garoto-perde-dedos-celular-carregando.html
687,"
Bilhete único não está mais valendo no Rio de Janeiro #boato
",brasil,www.boatos.org/brasil/bilhete-unico-rio-de-janeiro.html
688,"
7 histórias falsas sobre leis de trânsito que sempre enganam os motoristas
",brasil,www.boatos.org/brasil/7-historias-falsas-transito.html
689,"
Fotos do corpo de Fidel Castro vazam na internet #boato
",politica,www.boatos.org/politica/fotos-corpo-fidel-castro.html
690,"
Sérgio Moro vai sofrer processo disciplinar e será afastado da Lava Jato #boato
",politica,www.boatos.org/politica/moro-processo-disciplinar-lava-jato.html
691,"
Toque de recolher na Tijuca, no Rio de Janeiro, a partir de hoje #boato
",brasil,www.boatos.org/brasil/toque-de-recolher-tijuca-rio.html
692,"
Divaldo Franco pede atenção ao povo brasileiro em mensagem urgente #boato
",religiao,www.boatos.org/religiao/divaldo-franco-atencao-mensagem.html
693,"
Assaltantes colam adesivos em casas para se comunicar entre si #boato
",brasil,www.boatos.org/brasil/assaltantes-adesivos-casas-comunicar.html
694,"
Myriam Rios lança campanha Todos Contra o Sexo Anal #boato
",politica,www.boatos.org/politica/myriam-rios-campanha-sexo-anal.html
695,"
Garotinho abre a boca e entrega Lula e sua amante #boato
",politica,www.boatos.org/politica/garotinho-entrega-lula-amante.html
696,"
Coisas diabólicas só acontecem na Índia por causa de religião #boato
",religiao,www.boatos.org/religiao/coisas-diabolicas-acontecem-india.html
697,"
Detran calibrou semáforos para multar no sinal amarelo #boato
",brasil,www.boatos.org/brasil/semaforos-multar-sinal-amarelo.html
698,"
Mulher que agrediu bebê em vídeo no sofá foi assassinada #boato
",mundo,www.boatos.org/mundo/mulher-agrediu-bebe-sofa-assassinada.html
699,"
Alterações da LDB saíram hoje; é a nova legislação da educação #boato
",politica,www.boatos.org/politica/alteracoes-ldb-hoje-educacao.html
700,"
O melhor do Boatos.org em 2016, por Edgard Matsuki
",opiniao,www.boatos.org/opiniao/melhor-boatos-org-2016-edgard.html
701,"
Doação de filhotes de Dálmatas; já faleceram quatro #boato
",brasil,www.boatos.org/brasil/filhotes-dalmatas-faleceram-quatro.html
702,"
Retrospectiva 2016 – O melhor de 2016 no Boatos.org, por Hellen Bizerra
",opiniao,www.boatos.org/opiniao/retrospectiva-melhor-2016-hellen.html
703,"
Retrospectiva parte 2 – O melhor de 2016 no Boatos.org, por Carol Lira
",opiniao,www.boatos.org/opiniao/retrospectiva-2016-carol-lira.html
704,"
Marcos Trigueiro, maníaco de Contagem, foi solto e trabalha na Uber #boato
",brasil,www.boatos.org/brasil/marcos-trigueiro-uber-natal.html
705,"
Os cinco textos que mais bombaram no Boatos.org em 2016
",brasil,www.boatos.org/brasil/cinco-boatos-que-mais-bombaram.html
706,"
Sérgio Reis escreve texto sobre a Ditadura #boato
",politica,www.boatos.org/politica/sergio-reis-texto-ditadura.html
707,"
Descubra quem te adicionou no WhatsApp com nova função #boato
",tecnologia,www.boatos.org/tecnologia/descubra-adicionou-whatsapp-funcao.html
708,"
Vídeo mostra homens de moto em sequestro de crianças #boato
",brasil,www.boatos.org/brasil/video-homens-moto-sequestro-criancas.html
709,"
7 boatos sobre cachorros que circulam na internet
",brasil,www.boatos.org/brasil/7-boatos-sobre-cachorros.html
710,"
Menina Clara está perdida na delegacia da Penha #boato
",brasil,www.boatos.org/brasil/clara-perdida-delegacia-penha.html
711,"
Sorteio de Range Rover 2017 no Facebook #boato
",brasil,www.boatos.org/brasil/sorteio-range-rover-facebook.html
712,"
Todas as correntes da internet são enviadas por hackers #boato
",tecnologia,www.boatos.org/tecnologia/correntes-sao-enviadas-por-hackers.html
713,"
Vídeo Decretada Prisão de Aécio Neves é vírus que formata celular #boato
",politica,www.boatos.org/politica/prisao-aecio-neves-virus.html
714,"
Telefone 0800 serve como serviço de prevenção de suicídio #boato
",brasil,www.boatos.org/brasil/0800-prevencao-de-suicidio.html
715,"
FHC e Temer estão ameaçando o Moro usando a Abin #boato
",politica,www.boatos.org/politica/fhc-temer-ameacando-moro-abin.html
716,"
7 histórias (falsas) atribuídas a Nasa que as pessoas sempre acreditam
",ciencia,www.boatos.org/ciencia/7-historias-nasa-que-sempre-acreditam.html
717,"
Sem Parar avisa que vai aplicar multas de velocidade em pedágios #boato
",brasil,www.boatos.org/brasil/sem-parar-multas-velocidade.html
718,"
Ana Julia Barbosa, filha da Geizi Silva, está desaparecida #boato
",brasil,www.boatos.org/brasil/ana-julia-barbosa-desaparecida.html
719,"
Carreta Furacão salva família de incêndio em MG #boato
",brasil,www.boatos.org/brasil/carreta-furacao-familia-incendio.html
720,"
Astronauta diz que viu anjos no espaço e Nasa escondeu #boato
",ciencia,www.boatos.org/ciencia/astronauta-diz-que-viu-anjos-no-espaco-e-nasa-escondeu-aponta-hoax.html
721,"
Óleo de coco cura Alzheimer, aponta boato
",saude,www.boatos.org/saude/oleo-de-coco-cura-alzheimer-aponta-boato.html
722,"
Pastor é preso após organizar suruba evangélica, diz notícia falsa
",religiao,www.boatos.org/religiao/pastor-e-preso-apos-organizar-suruba-evangelica-diz-noticia-falsa.html
723,"
Mulher traída dá dois tiros na amante do marido, aponta vídeo falso
",brasil,www.boatos.org/brasil/mulher-traida-da-dois-tiros-na-amante-marido-aponta-video-falso.html
724,"
Assistir Big Brother deixa você mais burro, aponta boato
",ciencia,www.boatos.org/ciencia/assistir-big-brother-deixa-voce-mais-burro-aponta-boato.html
725,"
Sistema Cantareira está cheio e mídia esconde, aponta boato
",tecnologia,www.boatos.org/tecnologia/sistema-cantareira-esta-cheio-e-midia-esconde-aponta-boato.html
726,"
Alerta falso fala do novo golpe do cartão de débito
",brasil,www.boatos.org/brasil/alerta-falso-fala-novo-golpe-cartao-de-debito.html
727,"
Medida Provisória 668, que privatiza Caixa Econômica, é falsa
",politica,www.boatos.org/politica/medida-provisoria-668-que-privatiza-caixa-economica-e-falsa.html
728,"
Cachorro se teletransporta em avenida movimentada #boato
",mundo,www.boatos.org/mundo/cachorro-se-teletransporta-em-avenida-movimentada-aponta-video-falso.html
729,"
Pavor no Vaticano: papa Francisco será assassinado #boato
",religiao,www.boatos.org/religiao/pavor-no-vaticano-papa-francisco-sera-assassinado-diz-texto-falso.html
730,"
Novas regras do Detran já estão valendo, diz mensagem falsa
",brasil,www.boatos.org/brasil/novas-regras-detran-ja-estao-valendo-diz-mensagem-falsa.html
731,"
Informação sobre fim da licença maternidade é falsa
",brasil,www.boatos.org/brasil/informacao-sobre-o-fim-da-licenca-maternidade-e-falsa.html
732,"
Pastor beija traseiros para crentes solteiras terem marido #boato
",religiao,www.boatos.org/religiao/pastor-beija-traseiros-para-crentes-solteiras-terem-marido-aponta-hoax.html
733,"
Notícia falsa: ganhador da Mega da Virada perdeu todo dinheiro em SP
",brasil,www.boatos.org/brasil/noticia-falsa-ganhador-da-mega-da-virada-perdeu-todo-dinheiro-em-sp.html
734,"
Informação falsa: Jandira Feghali quer trocar cores da bandeira do Brasil
",politica,www.boatos.org/politica/informacao-falsa-jandira-feghali-quer-trocar-cores-da-bandeira-brasil.html
735,"
Ministra da Cultura libera R$ 40 mi para filme sobre Dilma, diz boato
",politica,www.boatos.org/politica/ministra-da-cultura-libera-r-40-mi-para-filme-sobre-dilma-diz-boato.html
736,"
Fake: brasileiro executado na Indonésia será homenageado com busto
",politica,www.boatos.org/politica/fake-brasileiro-executado-na-indonesia-sera-homenageado-com-busto.html
737,"
Dono do Facebook volta a criticar os brasileiros, diz notícia falsa
",tecnologia,www.boatos.org/tecnologia/dono-facebook-volta-criticar-os-brasileiros-diz-noticia-falsa.html
738,"
Dilma declara luto oficial de 3 dias após morte de Marco Archer, diz hoax
",politica,www.boatos.org/politica/dilma-declara-luto-oficial-de-3-dias-apos-morte-de-marco-archer-diz-hoax.html
739,"
Golpe: brasileiro ensina como ganhar dinheiro rápido na internet
",tecnologia,www.boatos.org/tecnologia/golpe-brasileiro-ensina-como-ganhar-dinheiro-rapido-na-internet.html
740,"
Hoax: WhatsApp vai ser suspenso amanhã. Baixem o Telegram!
",tecnologia,www.boatos.org/tecnologia/hoax-whatsapp-vai-ser-suspenso-amanha-baixem-o-telegram.html
741,"
Ilusão de ótica: foto de vestido branco e dourado circula na internet
",ciencia,www.boatos.org/ciencia/ilusao-de-otica-foto-de-vestido-branco-e-dourado-circula-na-internet.html
742,"
Médicos egípcios descobrem a cura para a aids #boato
",ciencia,www.boatos.org/ciencia/mentira-medicos-egipcios-descobrem-a-cura-para-a-aids.html
743,"
Informação falsa: Dilma diz que o Brasil não depende de caminhão
",politica,www.boatos.org/politica/informacao-falsa-dilma-diz-que-o-brasil-nao-depende-de-caminhao.html
744,"
Vídeo falso: fechou o laço na Universal e pastor deu até tiro
",religiao,www.boatos.org/religiao/video-falso-fechou-o-laco-na-universal-e-pastor-deu-ate-tiro.html
745,"
11 de setembro foi uma farsa #boato
",mundo,www.boatos.org/mundo/11-de-setembro-foi-uma-farsa-aponta-teoria-da-conspiracao.html
746,"
Presidentes militares do Brasil morreram pobres, diz boato
",politica,www.boatos.org/politica/presidentes-militares-do-brasil-morreram-pobre-diz-boato.html
747,"
Sylvester Stallone vira evangélico e se entrega a Jesus #boato
",religiao,www.boatos.org/religiao/informacao-falsa-sylvester-stallone-vira-evangelico-e-se-entrega-a-jesus.html
748,"
Dilma assina decreto que deixa Polícia Federal submissa ao governo, diz hoax
",politica,www.boatos.org/politica/dilma-assina-decreto-que-deixa-policia-federal-submissa-ao-governo-diz-hoax.html
749,"
Notícia falsa: mulher desaparece no carnaval e diz que foi abduzida por ETs
",brasil,www.boatos.org/brasil/noticia-falsa-mulher-desaparece-no-carnaval-e-diz-que-foi-abduzida-por-ets.html
750,"
Lorota: Dilma diz que desvio da Petrobras foi pelo bem do povo
",politica,www.boatos.org/politica/lorota-dilma-diz-que-desvio-da-petrobras-foram-pelo-bem-povo.html
751,"
Atlético-MG comprou a Libertadores de 2013, diz teoria da conspiração
",esporte,www.boatos.org/esporte/atletico-mg-comprou-libertadores-de-2013-diz-teoria-da-conspiracao.html
752,"
Projeto de legalização da maconha de Jean Wyllys é arquivado, diz hoax
",politica,www.boatos.org/politica/projeto-de-legalizacao-da-maconha-de-jean-wyllys-e-arquivado-diz-hoax.html
753,"
Informação falsa: governo vai confiscar dinheiro da poupança da Caixa
",politica,www.boatos.org/politica/informacao-falsa-governo-vai-confiscar-dinheiro-da-poupanca-da-caixa.html
754,"
Globo anuncia fim do BBB, aponta informação falsa
",entretenimento,www.boatos.org/entretenimento/globo-anuncia-fim-bbb-aponta-informacao-falsa.html
755,"
Mulher aborta bebê após descobrir que era menino, diz notícia falsa
",mundo,www.boatos.org/mundo/mulher-aborta-bebe-apos-descobrir-que-era-menino-diz-noticia-falsa.html
756,"
Mentira: se Dilma sofrer impeachment antes de 2 anos, o vice não assume
",politica,www.boatos.org/politica/mentira-se-dilma-sofrer-impeachment-antes-de-2-anos-o-vice-nao-assume.html
757,"
Foto falsa: Lula usa camiseta dos Irmãos Metralha em SP
",politica,www.boatos.org/politica/foto-falsa-lula-usa-camiseta-dos-irmaos-metralha-em-sp.html
